Gene,Amacrine_spec,Bipolar_spec,Cone_spec,Cornea_spec,Horizontal_spec,Muller Glia_spec,RGC_spec,Rod_spec,RPE_spec,Microglia_spec
eif4e2rs1,0.818862275,0.818862275,0.818862275,0.818862275,0.818862275,0.818862275,0.818862275,0.818862275,0.8234362630000001,0.818862275
cntrob,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.989520958
SPSB2,0.999671377,0.999671377,0.999677731,0.999671377,0.999671377,0.999671377,0.999671377,0.999671377,0.999671377,0.999671377
actl6b,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.996132775,0.988915281,0.988915281,0.988915281
si:ch73-375g18.1,0.806886228,0.806886228,0.806886228,0.806886228,0.806886228,0.806886228,0.806886228,0.806886228,0.917647059,0.806886228
psmb6,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.60807601
trappc1,0.745508982,0.745508982,0.745508982,0.745508982,0.745508982,0.745508982,0.745508982,0.745508982,0.771179731,0.745508982
pfn1,0.011764706000000014,0.011764706000000014,0.011764706000000014,0.011764706000000014,0.011764706000000014,0.011764706000000014,0.011764706000000014,0.011764706000000014,0.011764706000000014,0.7791164660000001
eno3,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.666167665
si:ch73-265d7.2,0.968562874,0.968562874,0.968562874,0.968562874,0.968562874,0.968562874,0.968562874,0.968562874,0.997624703,0.968562874
ENSDARG00000039008,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.953285827
camta2,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.948114728,0.9152810769999999,0.9152810769999999,0.9152810769999999
kif1c,0.991967871,0.991967871,0.991967871,0.994011976,0.991967871,0.991967871,0.991967871,0.991967871,0.991967871,0.991967871
mogat3a,0.990629183,0.990629183,0.990629183,0.995513866,0.990629183,0.990629183,0.990629183,0.990629183,0.990629183,0.990629183
atp1b2a,0.32541567699999996,0.32541567699999996,0.32541567699999996,0.32541567699999996,0.32541567699999996,0.32541567699999996,0.43280696100000005,0.32541567699999996,0.32541567699999996,0.32541567699999996
si:ch73-269m23.5,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,1.0,0.999208234,0.999208234,0.999208234
CU682777.2,0.997322624,0.997322624,0.997322624,1.0,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624
st8sia7.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
plod3,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.875748503
asgrl2,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.999671377
fhdc5,0.986539984,0.986539984,0.986539984,0.986539984,0.986539984,0.986539984,0.999355462,0.986539984,0.986539984,0.986539984
tfr2,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.9999329,0.999208234,0.999208234,0.999208234
ctc1,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.989042862
hmgb2b,0.45764053800000004,0.45764053800000004,0.45764053800000004,0.45764053800000004,0.45764053800000004,0.45764053800000004,0.582352941,0.45764053800000004,0.45764053800000004,0.45764053800000004
sh3gl2b,0.882818686,0.882818686,0.882818686,0.882818686,0.882818686,0.882818686,0.932001289,0.882818686,0.882818686,0.882818686
ccdc171,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.991843393
psip1b,0.752969121,0.752969121,0.752969121,0.752969121,0.752969121,0.752969121,0.8179181440000001,0.752969121,0.752969121,0.752969121
ttc39b,0.78588907,0.78588907,0.78588907,0.78588907,0.931137725,0.78588907,0.78588907,0.78588907,0.78588907,0.78588907
CABZ01073265.1,0.950118765,0.9445697710000001,0.9445697710000001,0.9445697710000001,0.9445697710000001,0.9445697710000001,0.9445697710000001,0.9445697710000001,0.9445697710000001,0.9445697710000001
sgms2b,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,1.0
aimp1b,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.996056523,0.988915281,0.988915281,0.988915281
CABZ01076996.1,0.997322624,0.997322624,0.997322624,0.998066387,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624
ccn1,0.514056225,0.514056225,0.514056225,0.805389222,0.514056225,0.514056225,0.514056225,0.514056225,0.514056225,0.514056225
znhit6,0.973226238,0.973226238,0.973226238,0.984164687,0.973226238,0.973226238,0.973226238,0.973226238,0.973226238,0.973226238
col24a1,0.992659054,0.992659054,0.992659054,0.992659054,0.994117647,0.992659054,0.992659054,0.992659054,0.992659054,0.992659054
prelid1b,0.741045021,0.741045021,0.85562359,0.741045021,0.741045021,0.741045021,0.741045021,0.741045021,0.741045021,0.741045021
CU681841.1,0.997530864,0.997530864,0.997530864,0.997530864,0.997530864,0.998028262,0.997530864,0.997530864,0.997530864,0.997530864
si:ch73-290k24.6,0.917656374,0.917656374,0.917656374,0.917656374,0.917656374,0.917656374,0.930067676,0.917656374,0.917656374,0.917656374
egr4,0.42676167899999995,0.42676167899999995,0.42676167899999995,0.42676167899999995,0.42676167899999995,0.42676167899999995,0.541411537,0.42676167899999995,0.42676167899999995,0.42676167899999995
FBXO41,0.5328582740000001,0.5328582740000001,0.5328582740000001,0.5328582740000001,0.5328582740000001,0.5328582740000001,0.643570738,0.5328582740000001,0.5328582740000001,0.5328582740000001
dclk2b,0.985748219,0.985748219,0.985748219,0.985748219,0.985748219,0.985748219,0.988235294,0.985748219,0.985748219,0.985748219
fam160a1b,0.943743287,0.952164009,0.943743287,0.943743287,0.943743287,0.943743287,0.943743287,0.943743287,0.943743287,0.943743287
ednrab,0.9999329,1.0,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329
CABZ01088025.1,0.992082344,0.992082344,0.992082344,0.992082344,0.992082344,0.992082344,0.99330656,0.992082344,0.992082344,0.992082344
CABZ01088036.1,0.896278702,0.896278702,0.896278702,0.896278702,0.896278702,0.896278702,0.915171289,0.896278702,0.896278702,0.896278702
vdra,0.951702296,0.951702296,0.951702296,0.951702296,0.951702296,0.951702296,0.957201646,0.951702296,0.951702296,0.951702296
lmnl3,0.978622328,0.978622328,0.978622328,0.978622328,0.978622328,0.978622328,0.979041916,0.978622328,0.978622328,0.978622328
syap1,0.70229612,0.70229612,0.70229612,0.70229612,0.70229612,0.70229612,0.708083832,0.70229612,0.70229612,0.70229612
fbxl5,0.923652695,0.923652695,0.923652695,0.923652695,0.923652695,0.923652695,0.923652695,0.923652695,0.927949327,0.923652695
ftr92,0.9999329,1.0,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329
abcg2a,0.741176471,0.741176471,0.741176471,0.741176471,0.741176471,0.741176471,0.741176471,0.741176471,0.741176471,0.98502994
MCOLN3,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998661312,0.998502994
DNAI3,0.997371015,0.997371015,0.999677731,0.997371015,0.997371015,0.997371015,0.997371015,0.997371015,0.997371015,0.997371015
SYDE2,0.935918501,0.935918501,0.984094617,0.935918501,0.935918501,0.935918501,0.935918501,0.935918501,0.935918501,0.935918501
C23H1orf52,0.723053892,0.723053892,0.723053892,0.723053892,0.723053892,0.723053892,0.723053892,0.723053892,0.723529412,0.723053892
ddah1,0.922920065,0.922920065,0.922920065,0.922920065,0.939917695,0.922920065,0.922920065,0.922920065,0.922920065,0.922920065
CABZ01071903.1,0.951060359,0.951060359,0.951060359,0.951060359,0.98178939,0.951060359,0.951060359,0.951060359,0.951060359,0.951060359
btr31,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.995983936
tgm1l4,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.997322624,0.996041172,0.996041172,0.996041172
AP1S2,0.788598575,0.788598575,0.788598575,0.788598575,0.788598575,0.788598575,0.884981926,0.788598575,0.788598575,0.788598575
ENSDARG00000114796,0.980205859,0.980205859,0.980205859,0.980205859,0.980205859,0.980205859,0.982275218,0.980205859,0.980205859,0.980205859
bhmt,0.31057563600000004,0.31057563600000004,0.31057563600000004,0.968562874,0.31057563600000004,0.31057563600000004,0.31057563600000004,0.31057563600000004,0.31057563600000004,0.31057563600000004
dmgdh,0.979919679,0.979919679,0.979919679,0.998416469,0.979919679,0.979919679,0.979919679,0.979919679,0.979919679,0.979919679
ARSB,0.998353909,0.998353909,0.998353909,0.998353909,0.998353909,0.998502994,0.998353909,0.998353909,0.998353909,0.998353909
zer1,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.993166287,0.988915281,0.988915281,0.988915281
si:ch1073-398f15.1,0.9999329,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
klhl8,0.895486936,0.895486936,0.895486936,0.895486936,0.895486936,0.895486936,0.920658683,0.895486936,0.895486936,0.895486936
gsdf,0.988477366,0.988477366,0.988477366,0.988477366,0.988477366,0.990629183,0.988477366,0.988477366,0.988477366,0.988477366
nup54,0.987951807,0.987951807,0.987951807,0.992592593,0.987951807,0.987951807,0.987951807,0.987951807,0.987951807,0.987951807
bxdc2,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.864792503
dtwd2,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.993665875
stard4,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.967871486
jak2a,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.973053892
rln1,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.996132775,0.989707047,0.989707047,0.989707047
plgrkt,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.94760479
lhfpl2a,0.947791165,0.947791165,0.947791165,0.961077844,0.947791165,0.947791165,0.947791165,0.947791165,0.947791165,0.947791165
ZNF462,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.947743468
rad23b,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.794117647,0.848802395
klf4,0.969210174,0.969210174,0.969210174,0.988123515,0.969210174,0.969210174,0.969210174,0.969210174,0.969210174,0.969210174
nop14,0.97188755,0.97188755,0.97188755,0.976470588,0.97188755,0.97188755,0.97188755,0.97188755,0.97188755,0.97188755
CABZ01079427.1,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.974696024,0.964071856
CU694481.1,0.928395062,0.928395062,0.928395062,0.928395062,0.928395062,0.929411765,0.928395062,0.928395062,0.928395062,0.928395062
oaz1b,0.17058823499999998,0.17058823499999998,0.17058823499999998,0.17058823499999998,0.17058823499999998,0.17058823499999998,0.17058823499999998,0.17058823499999998,0.17058823499999998,0.37212985
txnl1,0.874901029,0.874901029,0.874901029,0.874901029,0.874901029,0.874901029,0.881736527,0.874901029,0.874901029,0.874901029
BX511310.2,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998661312,0.998502994
nars1,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.777513856
scarb2c,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.937125749
CABZ01088049.1,0.991017964,0.991017964,0.991017964,0.991017964,0.991017964,0.991017964,0.991017964,0.991017964,0.993665875,0.991017964
CABZ01086139.1,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.997530864,0.995444191,0.995444191
CABZ01086127.1,0.984956453,0.984956453,0.984956453,0.984956453,0.984956453,0.984956453,0.985185185,0.984956453,0.984956453,0.984956453
TCF4,0.982716049,0.982716049,0.982716049,0.982716049,0.982716049,0.986539984,0.982716049,0.982716049,0.982716049,0.982716049
rab27b,0.8625514400000001,0.8625514400000001,0.8625514400000001,0.8625514400000001,0.8625514400000001,0.962616822,0.8625514400000001,0.8625514400000001,0.8625514400000001,0.8625514400000001
wdr91,0.965162312,0.965162312,0.965162312,0.965162312,0.965162312,0.965162312,0.970588235,0.965162312,0.965162312,0.965162312
CU695199.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vmo1b,0.997322624,0.997322624,0.997322624,0.998502994,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624
zgc:152948,0.990629183,0.990629183,0.990629183,0.991017964,0.990629183,0.990629183,0.990629183,0.990629183,0.990629183,0.990629183
fech,0.853523357,0.853523357,0.853523357,0.853523357,0.853523357,0.853523357,0.885594586,0.853523357,0.853523357,0.853523357
onecut2,0.709624796,0.709624796,0.709624796,0.709624796,0.879651623,0.709624796,0.709624796,0.709624796,0.709624796,0.709624796
st8sia3,0.97556391,0.98178939,0.97556391,0.97556391,0.97556391,0.97556391,0.97556391,0.97556391,0.97556391,0.97556391
WDR7,0.889070147,0.889070147,0.889070147,0.889070147,0.929532858,0.889070147,0.889070147,0.889070147,0.889070147,0.889070147
add1,0.835312747,0.835312747,0.835312747,0.835312747,0.835312747,0.835312747,0.88085676,0.835312747,0.835312747,0.835312747
si:rp71-1h20.9,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.991843393
AL627305.1,0.984956453,0.984956453,0.984956453,0.984956453,0.984956453,0.984956453,0.991943281,0.984956453,0.984956453,0.984956453
si:rp71-1h20.5,0.984164687,0.984164687,0.984164687,0.984164687,0.984164687,0.984164687,0.987951807,0.984164687,0.984164687,0.984164687
AL627305.2,0.99959217,0.99959217,0.99959217,0.99959217,0.9999329,0.99959217,0.99959217,0.99959217,0.99959217,0.99959217
AL627305.3,0.999176955,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194
BX510922.1,0.997553018,0.997553018,0.997553018,0.997553018,0.997624703,0.997553018,0.997553018,0.997553018,0.997553018,0.997553018
gb:ai877918,0.980205859,0.980205859,0.980205859,0.980205859,0.980205859,0.980205859,0.982919755,0.980205859,0.980205859,0.980205859
BX510922.2,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.989484062,0.979041916
zgc:163077,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.97005988
zgc:171220,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.992874109
BX510922.3,0.996832937,0.996832937,0.996832937,0.996832937,0.996832937,0.996832937,0.998028262,0.996832937,0.996832937,0.996832937
zgc:162971,0.984956453,0.984956453,0.984956453,0.984956453,0.984956453,0.984956453,0.991943281,0.984956453,0.984956453,0.984956453
si:dkey-50i6.5,0.990629183,0.990629183,0.990629183,0.99251497,0.990629183,0.990629183,0.990629183,0.990629183,0.990629183,0.990629183
zgc:113343,0.973871734,0.973573961,0.973573961,0.973573961,0.973573961,0.973573961,0.973573961,0.973573961,0.973573961,0.973573961
si:dkey-50i6.6,0.982581156,0.982581156,0.982581156,0.982581156,0.982581156,0.982581156,0.987109249,0.982581156,0.982581156,0.982581156
si:ch73-299h12.1,0.986539984,0.986539984,0.986539984,0.986539984,0.986539984,0.986539984,0.989804241,0.986539984,0.986539984,0.986539984
si:ch73-299h12.2,0.998685508,0.998685508,0.999176955,0.998685508,0.998685508,0.998685508,0.998685508,0.998685508,0.998685508,0.998685508
si:ch73-299h12.3,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994742031
si:ch73-299h12.4,0.994238683,0.994238683,0.994238683,0.994238683,0.994238683,0.994457641,0.994238683,0.994238683,0.994238683,0.994238683
si:ch73-299h12.6,0.946951702,0.946951702,0.946951702,0.946951702,0.946951702,0.946951702,0.947058824,0.946951702,0.946951702,0.946951702
si:ch211-241b2.1,0.91751561,0.91751561,0.964071856,0.91751561,0.91751561,0.91751561,0.91751561,0.91751561,0.91751561,0.91751561
zgc:66483,0.999342754,0.999342754,1.0,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754
zgc:113348,0.947743468,0.947743468,0.947743468,0.947743468,0.947743468,0.947743468,0.964071856,0.947743468,0.947743468,0.947743468
zgc:193790,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.996041172
si:ch73-299h12.8,0.997042392,0.997042392,0.998388656,0.997042392,0.997042392,0.997042392,0.997042392,0.997042392,0.997042392,0.997042392
si:ch73-299h12.9,0.996385146,0.996385146,0.996707819,0.996385146,0.996385146,0.996385146,0.996385146,0.996385146,0.996385146,0.996385146
BX890539.1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.997005988
si:ch211-241b2.4,0.997322624,0.996455044,0.996455044,0.996455044,0.996455044,0.996455044,0.996455044,0.996455044,0.996455044,0.996455044
si:ch211-241b2.5,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.994117647,0.989707047,0.989707047,0.989707047
hmgcrb,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.898653998
cert1b,0.823529412,0.823529412,0.838323353,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412
CABZ01101739.1,0.999184339,0.999184339,0.999184339,0.999184339,0.999671377,0.999184339,0.999184339,0.999184339,0.999184339,0.999184339
CABZ01073424.1,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.992659054
CABZ01073424.2,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.995106036
CABZ01064472.1,0.924551387,0.924551387,0.924551387,0.924551387,0.962962963,0.924551387,0.924551387,0.924551387,0.924551387,0.924551387
CABZ01023255.1,0.958083832,0.958083832,0.958083832,0.958083832,0.958083832,0.958083832,0.958083832,0.958083832,0.994645248,0.958083832
znf971,0.95091053,0.95091053,0.95091053,0.95091053,0.95091053,0.95091053,0.971318079,0.95091053,0.95091053,0.95091053
zgc:194215,0.994457641,0.994457641,0.994457641,0.994457641,0.994457641,0.994457641,0.998661312,0.994457641,0.994457641,0.994457641
CKS2,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.98502994
SHC3,0.911500816,0.911500816,0.911500816,0.911500816,0.924782264,0.911500816,0.911500816,0.911500816,0.911500816,0.911500816
hnrnpabb,0.46586345399999995,0.46586345399999995,0.46586345399999995,0.470588235,0.46586345399999995,0.46586345399999995,0.46586345399999995,0.46586345399999995,0.46586345399999995,0.46586345399999995
ctif,0.886227545,0.886227545,0.886227545,0.886227545,0.886227545,0.886227545,0.886227545,0.886227545,0.893903405,0.886227545
smad7,0.757697456,0.757697456,0.757697456,0.825019794,0.757697456,0.757697456,0.757697456,0.757697456,0.757697456,0.757697456
dym,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.979414093
atp8b1,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.998661312
scamp1,0.946159937,0.946159937,0.946159937,0.946159937,0.946159937,0.946159937,0.962939091,0.946159937,0.946159937,0.946159937
tor1,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412,0.823529412,0.847305389
nsa2,0.139223561,0.139223561,0.139223561,0.252941176,0.139223561,0.139223561,0.139223561,0.139223561,0.139223561,0.139223561
spout1,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.970588235,0.964071856
st6galnac6,0.969912906,0.969912906,0.969912906,0.969912906,0.969912906,0.969912906,0.972284886,0.969912906,0.969912906,0.969912906
st6galnac4,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.994117647,0.990498812,0.990498812,0.990498812
miga2,0.9540775930000001,0.9540775930000001,0.9540775930000001,0.9540775930000001,0.9540775930000001,0.9540775930000001,0.962939091,0.9540775930000001,0.9540775930000001,0.9540775930000001
dolpp1,0.73909465,0.73909465,0.73909465,0.73909465,0.73909465,0.740716398,0.73909465,0.73909465,0.73909465,0.73909465
setx,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.973053892
CU915818.1,0.9999329,1.0,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329
ntng2b,0.960411718,0.960411718,0.960411718,0.960411718,0.960411718,0.960411718,0.977846402,0.960411718,0.960411718,0.960411718
rapgef1b,0.904159869,0.904159869,0.904159869,0.904159869,0.949326999,0.904159869,0.904159869,0.904159869,0.904159869,0.904159869
uck1,0.914489311,0.914489311,0.914489311,0.914489311,0.914489311,0.914489311,0.96872428,0.914489311,0.914489311,0.914489311
dnlz,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.946159937,0.916167665
lrrc8aa,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.951807229
HTRA2.10,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999671377,0.999208234,0.999208234,0.999208234
HTRA2.11,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999355462,0.999208234,0.999208234,0.999208234
HTRA2.12,0.998661312,0.998661312,0.998661312,1.0,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312
si:dkey-84o3.3.1,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999677731,0.999208234,0.999208234,0.999208234
si:dkey-84o3.6,1.0,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194
phyhd1,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.813013474,0.7020958079999999
dolk,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.995810506,0.989707047,0.989707047,0.989707047
nup188,0.977242303,0.977242303,0.977242303,0.977325008,0.977242303,0.977242303,0.977242303,0.977242303,0.977242303,0.977242303
cdk5rap2,0.770391517,0.6535610700000001,0.6535610700000001,0.6535610700000001,0.6535610700000001,0.6535610700000001,0.6535610700000001,0.6535610700000001,0.6535610700000001,0.6535610700000001
si:dkey-102g19.3,0.594117647,0.594117647,0.594117647,0.594117647,0.594117647,0.594117647,0.594117647,0.594117647,0.594117647,0.997322624
camsap1a,0.787380874,0.787380874,0.904196358,0.787380874,0.787380874,0.787380874,0.787380874,0.787380874,0.787380874,0.787380874
notch1a,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.883127572
kcnt1,0.99959217,0.99959217,0.99959217,0.99959217,0.999597207,0.99959217,0.99959217,0.99959217,0.99959217,0.99959217
si:ch73-29c22.1,0.999176955,0.999176955,0.999176955,0.999176955,0.999176955,0.999865736,0.999176955,0.999176955,0.999176955,0.999176955
rnf165a,0.787015044,0.787015044,0.787015044,0.787015044,0.787015044,0.787015044,0.917995444,0.787015044,0.787015044,0.787015044
C21H18orf25,0.957244656,0.957244656,0.957244656,0.957244656,0.957244656,0.957244656,0.96253697,0.957244656,0.957244656,0.957244656
haus1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.995983936
atp5fa1,0.252941176,0.252941176,0.252941176,0.252941176,0.252941176,0.252941176,0.252941176,0.252941176,0.252941176,0.38810384499999995
thbs4b,0.862115127,0.862115127,0.862115127,0.962294554,0.862115127,0.862115127,0.862115127,0.862115127,0.862115127,0.862115127
CR382296.2,0.9999329,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
zgc:122979,0.591448931,0.591448931,0.591448931,0.591448931,0.591448931,0.591448931,0.622300999,0.591448931,0.591448931,0.591448931
hwa,0.995983936,0.995983936,0.995983936,0.996041172,0.995983936,0.995983936,0.995983936,0.995983936,0.995983936,0.995983936
rpl37.1,0.016064257000000026,0.016064257000000026,0.016064257000000026,0.023529412000000027,0.016064257000000026,0.016064257000000026,0.016064257000000026,0.016064257000000026,0.016064257000000026,0.016064257000000026
st8sia5,0.49960411699999996,0.492104415,0.492104415,0.492104415,0.492104415,0.492104415,0.492104415,0.492104415,0.492104415,0.492104415
loxhd1a,0.980997625,0.980997625,0.980997625,0.980997625,0.980997625,0.980997625,0.998388656,0.980997625,0.980997625,0.980997625
psmd5,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.946107784
ly6m2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ly6m3,0.999865736,1.0,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736
ly6m5,0.995884774,0.995884774,0.995884774,0.995884774,0.995884774,0.998661312,0.995884774,0.995884774,0.995884774,0.995884774
BX927369.1,0.999014131,0.999014131,0.999355462,0.999014131,0.999014131,0.999014131,0.999014131,0.999014131,0.999014131,0.999014131
stbd1,0.968329375,0.968329375,0.968329375,0.968329375,0.968329375,0.968329375,0.992615467,0.968329375,0.968329375,0.968329375
shroom3,0.811522634,0.811522634,0.811522634,0.811522634,0.811522634,0.919678715,0.811522634,0.811522634,0.811522634,0.811522634
CU694445.1,0.994238683,0.994238683,0.994238683,0.994238683,0.994238683,0.995508982,0.994238683,0.994238683,0.994238683,0.994238683
ccni,0.28823529400000003,0.28823529400000003,0.28823529400000003,0.28823529400000003,0.28823529400000003,0.28823529400000003,0.28823529400000003,0.28823529400000003,0.28823529400000003,0.323962517
ccng2,0.579341317,0.579341317,0.579341317,0.579341317,0.579341317,0.579341317,0.579341317,0.579341317,0.6058823529999999,0.579341317
wu:fj64h06,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.988915281
F2RL2,0.965432099,0.965432099,0.965432099,0.965432099,0.965432099,0.990629183,0.965432099,0.965432099,0.965432099,0.965432099
wdr38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rpl35,0.023529412000000027,0.023529412000000027,0.023529412000000027,0.023529412000000027,0.023529412000000027,0.023529412000000027,0.023529412000000027,0.023529412000000027,0.023529412000000027,0.025435074000000002
uqcr10,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.5241488519999999
prodha,0.569547325,0.569547325,0.569547325,0.569547325,0.569547325,0.838323353,0.569547325,0.569547325,0.569547325,0.569547325
